YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2019,Lincoln,MKZ,Technology,APPLE CARPLAY™,"SYNC 327 can bring the power of Apple CarPlay compatibility to your Lincoln. You can use Siri® to interact with your iPhone.® Make calls, return missed calls and listen to voicemail, as well as send, read and reply to text messages, and even access your favorite songs and playlists. Apple Maps provides convenient turn-by-turn directions, traffic conditions and estimated travel time.53",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_applecp_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Technology,SYNC® 3,"Say hello to SYNC 3. In fact, you can say quite a few things. Capable of understanding voice commands, SYNC 3 is our latest voice-activated technology.12 And with its easy-to-use design, interface and features, it’s definitely worth talking about. Experience voice-activated technology. SYNC.® Say the Word.® Learn More.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_sync3_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Technology,ANDROID AUTO™,"SYNC® 327  can bring the power of Android Auto compatibility to your Lincoln. You can talk to Google™ to interact with your smartphone while keeping your eyes on the road and hands on the wheel. Make calls, return missed calls and listen to voicemail, as well as send, read and reply to text messages and access your favorite music through your favorite apps. Google Maps™ provides voice-guided navigation, live traffic information and estimated travel time. You can also connect to Google Now and Google Music.161",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_androidauto_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Technology,LINCOLN + ALEXA*,"The Lincoln Motor Company and Amazon have collaborated to bring you many familiar in-home uses of Alexa to your Lincoln vehicle. By using SYNC® 312 AppLink,®12 you can request to hear news stories and play music, add things to your Amazon shopping list, updated personal calendars and use voice controls to operate smart home devices, including your garage door, thermostats, lighting and more. Click here to discover the full range of capabilities.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_alexa_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Technology,WAZE VIA SYNC®3 APPLINK*,"Utilize the Waze app through the SYNC 3 AppLink. Connect to your phone for turn-by-turn directions, caution alerts, faster routes and much more are delivered on the center console, making for less distracted driving.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_video_sync3_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Technology,ADAPTIVE CRUISE CONTROL WITH STOP-AND-GO,"Engage and enjoy. The evolution of available adaptive cruise control61
 with stop-and-go capability offers an enjoyable and confident drive. When the MKZ is in adaptive cruise mode, a radar scans the road ahead and detects slower traffic ahead. The MKZ can then automatically brake and accelerate to keep you at your set speed or follow at a preset distance with the pace of traffic when speeds are below your set speed. With the addition of stop-and-go, the feature can bring your vehicle to a complete stop in stopped traffic and restart it as traffic begins to move.*",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_acc_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Technology,LINCOLN CONNECT™,"With Lincoln Connect, Lincoln owners and passengers can enjoy an in-vehicle Wi-Fi hotspot. It features a 4G LTE Wi-Fi hotspot, powered by AT&T. Up to 10 devices can connect at once, and you can use the Lincoln Way™ app to keep track of your Wi-Fi data usage. You can access the hotspot up to 50 feet outside the vehicle. Now you can stay connected, even as you roam the highways.*",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_connect_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Design,A LOOK OF DISTINCTION.,"Design teams distinctly crafted the Lincoln MKZ to offer more sleek and elegant lines. The front end establishes a strong sense of power and confidence without being overly aggressive. With one glimpse, it’s easy to see that the Lincoln MKZ calls out to be driven.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_designdna_219.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Design,INTERIOR TOUCHES,"While the engine of the Lincoln MKZ produces plenty of power, the interior styling makes a powerful statement of its own. Rich Ebony, Cappucino or Terracotta Bridge of Weir™ leathers invite you in while selected open-pore hardwood appliqués, including Brown Swirl Walnut and Espresso Ash Swirl unify interior surfaces. Attentive stitchwork, insightful storage space and intuitive technology interfaces makes attention to detail attention-worthy.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_inttouch_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Design,EXTERIOR ACCENTS,"LED accent lighting, the Lincoln signature grille and chrome accents unify to express the language of design as it is expressed through the Lincoln MKZ.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_extaccents_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Design,LINCOLN SIGNATURE GRILLE,A signature statement. The Lincoln Star logo repeated in the one-piece Lincoln signature grille exudes a quiet sense of confidence. The Lincoln Star emblem is poised on a slight upward angle as if in preparation to launch itself on a thrilling and luxurious journey.,https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_grille_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Design,WHEEL LINEUP,The Lincoln MKZ features a number of standard and available wheel options. 19-inch 7 spoke machined-aluminum wheels and premium painted pockets are standard on reserve II models. 19-inch 10 spoke machined-aluminum wheels with premium painted pockets are optional on reserve I models.,https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_wheels_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ,Design,RETRACTABLE PANORAMIC GLASS ROOF*,"Alter your outlook with the simple press of a button. The fully retractable panoramic glass roof opens up new worlds and new experiences. With easy-to-use push-button activation, a single pane of glass slides back to create the largest opening among sedans.**",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_panoroof_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Design,THE LINCOLN EMBRACE,"You’ve arrived and your MKZ can tell. When it senses your approach, a suite of features activates as if

to say, “Welcome home” and “Where to next?”",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_panoroof_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Design,APPROACH DETECTION,"Experience approachable luxury, quite literally. With approach detection, the 2019 Lincoln MKZ lights the way. When approaching with keys in hand, purse or pocket, your MKZ detects you, triggering an engaging and welcoming experience including daytime running lights and fog lamps illuminating in a visually dazzling array.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_approach_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Design,AMBIENT LIGHTING,"Inside the Lincoln MKZ, available ambient lighting gently glows, illuminating the entire cabin as you enter. Select from seven unique colors to either capture your mood or to change it.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_amblight_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Design,LINCOLN WELCOME MAT,"As you approach the Lincoln MKZ, an elegant sequence of lighting animates by illuminating front and rear lights. In addition, a Lincoln logo welcome mat is projected on the ground, welcoming you back.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_welcomemat_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ,Design,"BRIDGE OF WEIRTM
 LEATHER-TRIMMED SEATS","Luxury is in the fingertips of the beholder. Individual and unique, Bridge of Weir leather-trimmed seats* offer a striking presentation of the beautiful material that will touch you in more ways than one.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_leatherseat_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Performance,MKZ HYBRID,"The similarities are surprising. The shared features between the MKZ Hybrid and its gas counterpart go well beyond the exterior. Designers and engineers worked hand in hand to deliver a hybrid powertrain that has an EPA-estimated rating of 41 miles to the gallon in the city,* while keeping almost every surface, button, knob and interior finish exactly the same. Plus, the Lincoln MKZ Hybrid is the only hybrid in its class with the same starting price as its gas-powered Reserve model counterpart.**",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/MKZ3.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Performance,ADAPTIVE CRUISE CONTROL WITH STOP-AND-GO,"Engage and enjoy. The evolution of available adaptive cruise control61
 with stop-and-go capability offers an enjoyable and confident drive. When the MKZ is in adaptive cruise mode, a radar scans the road ahead and detects slower traffic ahead. The MKZ can then automatically brake and accelerate to keep you at your set speed or follow at a preset distance with the pace of traffic when speeds are below your set speed. With the addition of stop-and-go, the feature can bring your vehicle to a complete stop in stopped traffic and restart it as traffic begins to move.*",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_acc_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Performance,ACTIVE NOISE CONTROL,"Active noise control heightens overall cabin sound quality by reducing unwanted noise while enhancing sound that is desired. Microphones monitor the sound profile of the cabin, which is then inverted by a signal processor to create an opposing acoustic wave through the speakers. When the opposing wave meets the original sound wave, they cancel each other out, providing a more pleasant driving experience.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_perf_anc_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Performance,ADAPTIVE SUSPENSION,"The adaptive suspension in the Lincoln MKZ uses an available suite of sensors to monitor and adjust your ride experience. Plus, you can select the operating mode—Comfort, Normal or Sport—that suits the driving experience you prefer, from exceptional ride quality to a spirited, sporty feel.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_perf_ccd_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Performance,ELECTRIC POWER-ASSISTED STEERING (EPAS),"Electric Power-Assisted Steering (EPAS) provides an easy, fluid steering feel at low speeds and a firmer, more controlled feel at higher speeds. It also continuously adapts to changing road conditions and compensates for surface irregularities.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_perf_epas_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,Lincoln Co-Pilot360™,The MKZ Hybrid includes a suite of our most advanced technology ever so that you can start your journey with confidence.,https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_bb_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,Standard Driver-Assist Features,Lincoln Co-Pilot360™ is the most comprehensive collection of standard driver-assist features61 ever offered by Lincoln. Together these features support you on your journey by helping to relieve stress and offering greater peace of mind.,https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_driveassist_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,Lane-Keeping System*,"The Lane-Keeping System61 uses a camera mounted behind the windshield’s rearview mirror to monitor road lane markings and detect unintentional drifting toward the outside of a lane. If the rear view camera detects an impending drift, the system will use the steering wheel and the instrument cluster display to warn you.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_lanekpng_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,ADAPTIVE HEADLAMPS,"Experience headlamps designed for the curves ahead. To enjoy those drives at night, the adaptive HID and available LED headlamps turn in tandem with the steering wheel to help drivers see around corners.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_adptveheadlamps_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,PRE-COLLISION ASSIST WITH PEDESTRIAN DETECTION,"For the road ahead. Pre-collision assist with Automatic Emergency Braking61 is our next generation of driver-assist technology.* This feature uses radar and camera technology to scan the roadway ahead and, if another vehicle or pedestrian is detected, provides a warning to the driver. If the driver does not respond in time, the system can automatically recharge the brakes to provide full responsiveness should the driver not respond.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_precollisionassist_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,BLIND SPOT DETECTION,"Blind Spot Detection helps make driving more convenient than one may expect. It uses radar to detect a vehicle in your blind spot and alerts you with an indicator light in the appropriate exterior mirror. Cross-traffic alert also uses radar to watch for traffic behind your vehicle as you’re slowly backing out of a parking spot or driveway. If sensors detect a vehicle approaching from up to 15 yards away, you will be audibly and visually alerted.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_blindspot_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,THE LINCOLN WAY™ APP,"Stay connected to your vehicle—and the features and benefits of Lincoln ownership—with the Lincoln Way app.1
Unlock and start your Lincoln remotely with Lincoln Connect.™2
Get Roadside Assistance3
and personalized customer service with the Lincoln Concierge. And schedule complimentary Lincoln Pickup & Delivery™4
when your vehicle needs service. The future of driving is at hand. Download the Lincoln Way app now — and see where the road takes you.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_lincolnway_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Technology,ENHANCED ACTIVE PARK ASSIST,"Easy in. Easy out. Available enhanced active park assist61
 helps make getting in or out of tight parking spaces easier than ever. Ultrasonic sensors can locate an available spot and, while the driver controls the shifter buttons, brake and accelerator, the vehicle steers itself into place. Reverse perpendicular parking guides the vehicle into perpendicular spots, while park out assist aids in getting out of tight parallel parking spots.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_actvparkassist_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Technology,REVEL® AUDIO,"Bring every note to life with the performance, authenticity and craftsmanship of Revel®* Audio. The standard 14-speaker Revel Audio System and available 20-speaker Revel Ultima® System in the MKZ immerses you in sound, and Lincoln allows you to make the most of your listening experience with a year-long membership to TIDAL®**, the high-fidelity music streaming service that places over sixty million songs at your fingertips, complimentary with the purchase or lease of any new 2019 Lincoln MKZ.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_revelaudio_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,APPLE CARPLAY™,"SYNC 327 can bring the power of Apple CarPlay compatibility to your Lincoln. You can use Siri® to interact with your iPhone.® Make calls, return missed calls and listen to voicemail, as well as send, read and reply to text messages, and even access your favorite songs and playlists. Apple Maps provides convenient turn-by-turn directions, traffic conditions and estimated travel time.53",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_applecp_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,SYNC® 3,"Say hello to SYNC 3. In fact, you can say quite a few things. Capable of understanding voice commands, SYNC 3 is our latest voice-activated technology.12 And with its easy-to-use design, interface and features, it’s definitely worth talking about. Experience voice-activated technology. SYNC.® Say the Word.® Learn More.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_sync3_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,ANDROID AUTO™,"SYNC® 327  can bring the power of Android Auto compatibility to your Lincoln. You can talk to Google™ to interact with your smartphone while keeping your eyes on the road and hands on the wheel. Make calls, return missed calls and listen to voicemail, as well as send, read and reply to text messages and access your favorite music through your favorite apps. Google Maps™ provides voice-guided navigation, live traffic information and estimated travel time. You can also connect to Google Now and Google Music.161",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_androidauto_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,LINCOLN + ALEXA*,"The Lincoln Motor Company and Amazon have collaborated to bring you many familiar in-home uses of Alexa to your Lincoln vehicle. By using SYNC® 312 AppLink,®12 you can request to hear news stories and play music, add things to your Amazon shopping list, updated personal calendars and use voice controls to operate smart home devices, including your garage door, thermostats, lighting and more. Click here to discover the full range of capabilities.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_alexa_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Technology,WAZE VIA SYNC®3 APPLINK*,"Utilize the Waze app through the SYNC 3 AppLink. Connect to your phone for turn-by-turn directions, caution alerts, faster routes and much more are delivered on the center console, making for less distracted driving.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_video_sync3_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Technology,ADAPTIVE CRUISE CONTROL WITH STOP-AND-GO,"Engage and enjoy. The evolution of available adaptive cruise control61
 with stop-and-go capability offers an enjoyable and confident drive. When the MKZ is in adaptive cruise mode, a radar scans the road ahead and detects slower traffic ahead. The MKZ can then automatically brake and accelerate to keep you at your set speed or follow at a preset distance with the pace of traffic when speeds are below your set speed. With the addition of stop-and-go, the feature can bring your vehicle to a complete stop in stopped traffic and restart it as traffic begins to move.*",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_acc_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Technology,LINCOLN CONNECT™,"With Lincoln Connect, Lincoln owners and passengers can enjoy an in-vehicle Wi-Fi hotspot. It features a 4G LTE Wi-Fi hotspot, powered by AT&T. Up to 10 devices can connect at once, and you can use the Lincoln Way™ app to keep track of your Wi-Fi data usage. You can access the hotspot up to 50 feet outside the vehicle. Now you can stay connected, even as you roam the highways.*",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_tech_connect_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Design,A LOOK OF DISTINCTION.,"Design teams distinctly crafted the Lincoln MKZ to offer more sleek and elegant lines. The front end establishes a strong sense of power and confidence without being overly aggressive. With one glimpse, it’s easy to see that the Lincoln MKZ calls out to be driven.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_designdna_219.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Design,INTERIOR TOUCHES,"While the engine of the Lincoln MKZ produces plenty of power, the interior styling makes a powerful statement of its own. Rich Ebony, Cappucino or Terracotta Bridge of Weir™ leathers invite you in while selected open-pore hardwood appliqués, including Brown Swirl Walnut and Espresso Ash Swirl unify interior surfaces. Attentive stitchwork, insightful storage space and intuitive technology interfaces makes attention to detail attention-worthy.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_inttouch_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Design,EXTERIOR ACCENTS,"LED accent lighting, the Lincoln signature grille and chrome accents unify to express the language of design as it is expressed through the Lincoln MKZ.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_extaccents_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Design,LINCOLN SIGNATURE GRILLE,A signature statement. The Lincoln Star logo repeated in the one-piece Lincoln signature grille exudes a quiet sense of confidence. The Lincoln Star emblem is poised on a slight upward angle as if in preparation to launch itself on a thrilling and luxurious journey.,https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_grille_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Design,WHEEL LINEUP,The Lincoln MKZ features a number of standard and available wheel options. 19-inch 7 spoke machined-aluminum wheels and premium painted pockets are standard on reserve II models. 19-inch 10 spoke machined-aluminum wheels with premium painted pockets are optional on reserve I models.,https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_wheels_32.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg
2019,Lincoln,MKZ Hybrid,Design,RETRACTABLE PANORAMIC GLASS ROOF*,"Alter your outlook with the simple press of a button. The fully retractable panoramic glass roof opens up new worlds and new experiences. With easy-to-use push-button activation, a single pane of glass slides back to create the largest opening among sedans.**",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_panoroof_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Design,THE LINCOLN EMBRACE,"You’ve arrived and your MKZ can tell. When it senses your approach, a suite of features activates as if

to say, “Welcome home” and “Where to next?”",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_panoroof_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Design,APPROACH DETECTION,"Experience approachable luxury, quite literally. With approach detection, the 2019 Lincoln MKZ lights the way. When approaching with keys in hand, purse or pocket, your MKZ detects you, triggering an engaging and welcoming experience including daytime running lights and fog lamps illuminating in a visually dazzling array.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_approach_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Design,AMBIENT LIGHTING,"Inside the Lincoln MKZ, available ambient lighting gently glows, illuminating the entire cabin as you enter. Select from seven unique colors to either capture your mood or to change it.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_amblight_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Design,LINCOLN WELCOME MAT,"As you approach the Lincoln MKZ, an elegant sequence of lighting animates by illuminating front and rear lights. In addition, a Lincoln logo welcome mat is projected on the ground, welcoming you back.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_welcomemat_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Lincoln,MKZ Hybrid,Design,"BRIDGE OF WEIRTM
 LEATHER-TRIMMED SEATS","Luxury is in the fingertips of the beholder. Individual and unique, Bridge of Weir leather-trimmed seats* offer a striking presentation of the beautiful material that will touch you in more ways than one.",https://www.lincoln.com/cmslibs/content/dam/vdm_ford/live/en_us/lincoln/nameplate/mkz/2019/collections/features/3_2/19_mkz_feat_design_leatherseat_32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
